stop_id,stop_name,stop_lat,stop_lon,original_stop_ids
cluster_343,Grays Av & Lindbergh Blvd / Lindbergh Blvd & 53rd St / Lindbergh Blvd & 54th St / Lindbergh Blvd & Grays Av - FS / Lindbergh Blvd & Wheeler St (T5) (6 stations),39.934320166666666,-75.21496866666666,"20899,20900,20901,20950,20951,20952"
cluster_344,Elmwood Av & 56th St / Elmwood Av & 57th St / Elmwood Av & 58th St / Elmwood Av & 59th St (T5) (8 stations),39.92957575,-75.219870375,"20902,20903,20904,20905,20946,20947,20948,20949"
cluster_345,Elmwood Av & 61st St / Elmwood Av & Edgewood Av (T5) (2 stations),39.926587999999995,-75.224347,"20906,20907"
cluster_346,Elmwood Av & 66th St / Elmwood Av & 67th St / Elmwood Av & 68th St / Elmwood Av & 69th St (T5) (8 stations),39.919826625,-75.233732875,"20912,20913,20914,20915,20936,20937,20938,20939"
cluster_347,Elmwood Av & 70th St (T5) (2 stations),39.9172285,-75.23743999999999,"20916,20935"
cluster_348,Woodland Av & 47th St (T4),39.943245,-75.210839,20958
cluster_349,Richmond St & Lehigh Av (G1) (2 stations),39.976817999999994,-75.1132015,"20983,21108"
cluster_350,Girard Av & Berks St / Girard Av & Columbia Av / Girard Av & Palmer St (G1) (6 stations),39.97096466666667,-75.128286,"20986,20988,20989,21100,21101,21103"
cluster_351,"Girard Av & 3rd St / Girard Av & 4th St (57, G1) (3 stations)",39.969833333333334,-75.14198433333333,"20994,20995,21095"
cluster_352,Girard Av & 16th St (G1) (2 stations),39.971868,-75.1627055,"21005,21083"
cluster_353,Girard Av & 31st St / Girard Av & 33rd St (G1) (3 stations),39.97504866666667,-75.18710033333333,"21021,21022,21067"
cluster_354,Girard Av & Belmont Av / Girard Av & Belmont Av - FS (G1) (2 stations),39.9732615,-75.212029,"21028,21060"
cluster_355,Girard Av & 56th St (G1) (2 stations),39.9706985,-75.232572,"21037,21051"
cluster_356,"Girard Av & 62nd St / Girard Av & 63rd St - MBFS / Haverford Av & 62nd St / Haverford Av & 63rd St (30, G1) (4 stations)",39.9709565,-75.24378975,"21042,21044,21481,31443"
cluster_357,College Av & 24th St - FS / Girard Av & 24th St (G1) (2 stations),39.972421499999996,-75.175614,"21075,30791"
cluster_358,Frankford Av & Tyson Av - FS (66) (2 stations),40.033687,-75.046792,"21826,21939"
cluster_359,Frankford Av & Bleigh Av / Frankford Av & Sheffield Av / Frankford Av & Shelmire St / Frankford Av & Shelmire St - FS (66) (6 stations),40.038569833333334,-75.0359395,"21830,21831,21833,21934,21936,21937"
cluster_360,Frankford Av & Ashburner St / Frankford Av & Ashburner St - FS / Frankford Av & Blakiston St / Frankford Av & Solly Av / Frankford Av & Stanwood St / Frankford Av & Stanwood St - FS (66) (8 stations),40.043786,-75.02063874999999,"21837,21838,21839,21840,21927,21928,21929,21930"
cluster_361,"Frankford Av & Benson St - FS / Frankford Av & Kendrick St / Frankford Av & Megargee St - FS / Frankford Av & Megargee St - MBFS / Frankford Av & Pennypack Av - FS / Frankford Av & Pennypack St - FS (66, 88) (7 stations)",40.047497,-75.01405871428571,"21841,21843,21844,21923,21924,21925,26161"
cluster_362,"Frankford Av & Placid St / Frankford Av & Placid St - FS / Frankford Av & Tolbut St (66, 88) (4 stations)",40.0510085,-75.0096535,"21845,21846,21920,21921"
cluster_363,"Frankford Av & Convent Ln / Frankford Av & Eden St (450, 462, 66) (4 stations)",40.0584315,-74.9969435,"21866,21868,21912,21914"
cluster_364,Wingohocking St & 16th St (75),40.02182,-75.151898,22060
cluster_365,Wyoming Av & 2nd St / Wyoming Av & A St / Wyoming Av & Front St / Wyoming Av & Mascher St / Wyoming Av & Rising Sun Av (75) (8 stations),40.0216625,-75.125230375,"22075,22077,22078,22080,22152,22153,22155,22157"
cluster_366,Wyoming Av & B St / Wyoming Av & C St / Wyoming Av & D St / Wyoming Av & Whitaker Av (75) (8 stations),40.020688125,-75.1173075,"22081,22082,22083,22084,22146,22148,22149,22150"
cluster_367,Wyoming Av & G St / Wyoming Av & H St / Wyoming Av & Weymouth St (75) (6 stations),40.01978283333333,-75.110179,"22085,22086,22087,22142,22144,22145"
cluster_368,Wyoming Av & Ramona Av (75) (2 stations),40.018722999999994,-75.1017635,"22094,22134"
cluster_369,"Frankford Av & Delaware Av (25, G1)",39.964812,-75.134485,24039
cluster_370,Girard Av & 34th St - MBFS (G1) (2 stations),39.9749835,-75.1966025,"30291,30292"
cluster_371,Ardmore Junction (M1) (2 stations),39.996275499999996,-75.30372399999999,"30519,32200"
cluster_372,"Norristown T.C. / Norristown Transit Center (M1, NOR) (3 stations)",40.11323793333333,-75.34482956666666,"30520,32185,90226"
cluster_373,"Island Av & 76th St / Island Av & Lindbergh Blvd / Island Av & Lindbergh Blvd - FS / Island Av & Tanager Pl (68, T5 Bus) (5 stations)",39.9063762,-75.241024,"32125,32643,32644,32646,32647"
cluster_374,Island Av & Eastwick Loop - On Street (T5 Bus),39.899275,-75.239435,32648
cluster_375,"9TH Street Lansdale (LAN, WAR)",40.25,-75.2791667,90539
cluster_376,Airport Terminal A / Airport Terminal B / Airport Terminal C D / Airport Terminal E F (AIR) (4 stations),39.877708325,-75.24159722499999,"90404,90403,90402,90401"
cluster_377,Allegheny (NOR),40.0036111,-75.1647222,90218
cluster_378,Richard Allen Lane (CHW),40.0575,-75.1947222,90804
cluster_379,"Ambler (LAN, WAR)",40.1536111,-75.2247222,90526
cluster_380,Ardsley (WAR),40.1141667,-75.1530556,90412
cluster_381,Ardmore (PAO),40.0083333,-75.2902778,90518
cluster_382,Bala (CYN),40.0011111,-75.2277778,90002
cluster_383,Berwyn (PAO),40.0480556,-75.4422222,90508
cluster_384,Bryn Mawr (PAO),40.0219444,-75.3163889,90516
cluster_385,Bristol (TRE),40.1047222,-74.8547222,90703
cluster_386,Bethayres (WTR),40.1166667,-75.0683333,90318
cluster_387,Carpenter (CHW),40.0511111,-75.1913889,90805
cluster_388,Chestnut Hill East (CHE),40.0811111,-75.2072222,90720
cluster_389,"Chalfont (LAN, WAR)",40.2877778,-75.2097222,90535
cluster_390,Churchman's Crossing (WIL),39.695,-75.6725,90202
cluster_391,Claymont (WIL),39.8041667,-75.4458333,90204
cluster_392,"Colmar (LAN, WAR)",40.2683333,-75.2544444,90533
cluster_393,Conshohocken (NOR),40.0727778,-75.3105556,90225
cluster_394,Cornwells Heights (TRE),40.0716667,-74.9522222,90706
cluster_395,Crum Lynne (WIL),39.8719444,-75.3311111,90209
cluster_396,Croydon (TRE),40.0936111,-74.9066667,90704
cluster_397,Crestmont (WAR),40.1333333,-75.1186111,90414
cluster_398,Curtis Park (WIL),39.9080556,-75.265,90216
cluster_399,Cynwyd (CYN),40.0066667,-75.2316667,90001
cluster_400,Daylesford (PAO),40.0430556,-75.4605556,90507
cluster_401,Darby (WIL),39.9130556,-75.2544444,90217
cluster_402,Devon (PAO),40.0472222,-75.4227778,90509
cluster_403,"Delaware Valley College (LAN, WAR)",40.2972222,-75.1616667,90537
cluster_404,Downingtown (PAO),40.0022222,-75.7102778,90502
cluster_405,"Doylestown (LAN, WAR)",40.3063889,-75.1302778,90538
cluster_406,Eddington (TRE),40.0830556,-74.9336111,90705
cluster_407,Eddystone (WIL),39.8572222,-75.3422222,90208
cluster_408,East Falls (NOR),40.0113889,-75.1919444,90219
cluster_409,Elwyn (MED),39.9075,-75.4116667,90301
cluster_410,"Elkins Park (AIR, MED, WAR, WTR)",40.0713889,-75.1277778,90409
cluster_411,Eastwick (AIR),39.8927778,-75.2438889,90405
cluster_412,Exton (PAO),40.0191667,-75.6227778,90504
cluster_413,Folcroft (WIL),39.9005556,-75.2797222,90214
cluster_414,Forest Hills (WTR),40.1277778,-75.0205556,90320
cluster_415,"Fortuna (LAN, WAR)",40.2594444,-75.2661111,90532
cluster_416,"Fort Washington (LAN, WAR)",40.1358333,-75.2122222,90525
cluster_417,Gladstone (MED),39.9327778,-75.2822222,90310
cluster_418,Glenolden (WIL),39.8963889,-75.29,90213
cluster_419,"Glenside (LAN, WAR)",40.1013889,-75.1536111,90411
cluster_420,"Gwynedd Valley (LAN, WAR)",40.1847222,-75.2569444,90528
cluster_421,Hatboro (WAR),40.1761111,-75.1025,90416
cluster_422,Haverford (PAO),40.0138889,-75.2997222,90517
cluster_423,Highland Avenue (WIL),39.8336111,-75.3933333,90206
cluster_424,Highland (CHW),40.0705556,-75.2111111,90802
cluster_425,Holmesburg Jct (TRE),40.0327778,-75.0236111,90708
cluster_426,Ivy Ridge (NOR),40.0341667,-75.2355556,90222
cluster_427,"Jenkintown Wyncote (AIR, LAN, MED, WAR, WTR)",40.0927778,-75.1375,90410
cluster_428,"Lansdale (LAN, WAR)",40.2427778,-75.285,90531
cluster_429,Langhorne (WTR),40.1608333,-74.9125,90324
cluster_430,Lawndale (FOX),40.0513889,-75.1030556,90812
cluster_431,Link Belt (LAN),40.2738889,-75.2466667,90534
cluster_432,Lansdowne (MED),39.9375,-75.2708333,90311
cluster_433,Levittown-Tullytown (TRE),40.1402778,-74.8169444,90702
cluster_434,Malvern (PAO),40.0363889,-75.5155556,90505
cluster_435,Manayunk (NOR),40.0269444,-75.225,90221
cluster_436,Meadowbrook (WTR),40.1113889,-75.0925,90317
cluster_437,Media (MED),39.9144444,-75.395,90302
cluster_438,Merion (PAO),39.9986111,-75.2513889,90521
cluster_439,Marcus Hook (WIL),39.8216667,-75.4194444,90205
cluster_440,Miquon (NOR),40.0586111,-75.2663889,90223
cluster_441,"Melrose Park (AIR, MED, WAR, WTR)",40.0594444,-75.1291667,90408
cluster_442,Main Street (NOR),40.1172222,-75.3486111,90227
cluster_443,Morton-Rutledge (MED),39.9077778,-75.3288889,90306
cluster_444,Moylan-Rose Valley (MED),39.9061111,-75.3886111,90303
cluster_445,Neshaminy (WTR),40.1469444,-74.9616667,90323
cluster_446,Newark (WIL),39.6705556,-75.7527778,90201
cluster_447,Noble (WTR),40.1044444,-75.1241667,90315
cluster_448,"North Hills (LAN, WAR)",40.1119444,-75.1694444,90523
cluster_449,Norwood (WIL),39.8916667,-75.3016667,90212
cluster_450,"North Philadelphia / North Philadelphia Amtrak (CHW, TRE) (2 stations)",39.9975,-75.15569445,"90711,90810"
cluster_451,Narberth (PAO),40.0047222,-75.2613889,90520
cluster_452,Norristown - Elm Street (NOR),40.1208333,-75.345,90228
cluster_453,"New Britain (LAN, WAR)",40.2975,-75.1797222,90536
cluster_454,"North Wales (LAN, WAR)",40.2141667,-75.2772222,90529
cluster_455,"Oreland (LAN, WAR)",40.1183333,-75.1838889,90524
cluster_456,Overbrook (PAO),39.9894444,-75.2494444,90522
cluster_457,Paoli (PAO),40.0430556,-75.4827778,90506
cluster_458,"Pennbrook (LAN, WAR)",40.2302778,-75.2816667,90530
cluster_459,Philmont (WTR),40.1219444,-75.0436111,90319
cluster_460,"Penllyn (LAN, WAR)",40.17,-75.2441667,90527
cluster_461,Primos (MED),39.9216667,-75.2983333,90308
cluster_462,Prospect Park - Moore (WIL),39.8883333,-75.3088889,90211
cluster_463,Queen Lane (CHW),40.0233333,-75.1780556,90809
cluster_464,Radnor (PAO),40.0447222,-75.3588889,90513
cluster_465,Ridley Park (WIL),39.8805556,-75.3222222,90210
cluster_466,Rosemont (PAO),40.0277778,-75.3266667,90515
cluster_467,Roslyn (WAR),40.1208333,-75.1341667,90413
cluster_468,Rydal (WTR),40.1075,-75.1105556,90316
cluster_469,Secane (MED),39.9158333,-75.3097222,90307
cluster_470,Sedgwick (CHE),40.0627778,-75.1852778,90716
cluster_471,Sharon Hill (WIL),39.9044444,-75.2708333,90215
cluster_472,Somerton (WTR),40.1305556,-75.0119444,90321
cluster_473,Spring Mill (NOR),40.0741667,-75.2861111,90224
cluster_474,St. Davids (PAO),40.0438889,-75.3725,90512
cluster_475,Strafford (PAO),40.0494444,-75.4030556,90510
cluster_476,St. Martins (CHW),40.0658333,-75.2044444,90803
cluster_477,Stenton (CHE),40.0605556,-75.1786111,90715
cluster_478,Swarthmore (MED),39.9022222,-75.3508333,90305
cluster_479,Tacony (TRE),40.0233333,-75.0388889,90709
cluster_480,Thorndale (PAO),39.9927778,-75.7636111,90501
cluster_481,Torresdale (TRE),40.0544444,-74.9844444,90707
cluster_482,Trenton (TRE),40.2177778,-74.755,90701
cluster_483,Trevose (WTR),40.1402778,-74.9825,90322
cluster_484,Tulpehocken (CHW),40.0352778,-75.1869444,90807
cluster_485,Upsal (CHW),40.0425,-75.19,90806
cluster_486,Villanova (PAO),40.0383333,-75.3416667,90514
cluster_487,Washington Lane (CHE),40.0508333,-75.1713889,90714
cluster_488,Wallingford (MED),39.9036111,-75.3719444,90304
cluster_489,Wawa (MED),39.9138889,-75.46,90300
cluster_490,Wayne (PAO),40.0458333,-75.3866667,90511
cluster_491,Woodbourne (WTR),40.1925,-74.8891667,90325
cluster_492,Wilmington (WIL),39.7372222,-75.5511111,90203
cluster_493,Whitford (PAO),40.0147222,-75.6380556,90503
cluster_494,Wister (CHE),40.0361111,-75.1611111,90712
cluster_495,Willow Grove (WAR),40.1438889,-75.1141667,90415
cluster_496,Warminster (WAR),40.1952778,-75.0891667,90417
cluster_497,West Trenton (WTR),40.2577778,-74.8152778,90327
cluster_498,Wyndmoor (CHE),40.0733333,-75.1966667,90718
cluster_499,Wynnefield Avenue (CYN),39.99,-75.2255556,90003
cluster_500,Wynnewood (PAO),40.0027778,-75.2725,90519
cluster_501,Yardley (WTR),40.2352778,-74.8305556,90326
cluster_502,Lindenwold (PATCO),39.833809,-75.000325,1
cluster_503,15-16th and Locust (PATCO),39.948635,-75.167792,13
cluster_504,Ashland (PATCO),39.858698,-75.009198,2
cluster_505,Woodcrest (PATCO),39.870157,-75.011247,3
cluster_506,Haddonfield (PATCO),39.897609,-75.037141,4
cluster_507,Westmont (PATCO),39.907086,-75.046545,5
cluster_508,Collingswood (PATCO),39.913588,-75.064559,6
cluster_509,Ferry Avenue (PATCO),39.922869,-75.092025,7
cluster_510,Broadway / City Hall (PATCO) (2 stations),39.944148,-75.1201585,"8,9"
